gene,transcript,protein_change,score,pvalue,qvalue,info
C9orf131,ENST00000312292,.,.,1.1811102229352168,0.327652999912,"PROT_RANGE=194-203,342-342,453-453,487-489,751-756,891-896,1014-1015;CLUSTER_MUT_COUNT=5,6,2,3,4,4,3"
MKL1,ENST00000355630,.,.,0.44999117214948225,0.535040097857,"PROT_RANGE=33-39,307-307,376-376,447-454;CLUSTER_MUT_COUNT=4,2,2,4"
MTF1,ENST00000373036,.,.,0.5355021520631488,0.507016084345,"PROT_RANGE=165-165,251-264,307-308,380-381;CLUSTER_MUT_COUNT=2,5,3,3"
ATP8B4,ENST00000284509,.,.,0.9703022359653212,0.389239677269,"PROT_RANGE=53-53,152-152,167-169,359-367,388-394,513-513,548-549,628-628,666-667,675-679,737-741,923-932,1101-1107,1115-1125;CLUSTER_MUT_COUNT=2,3,3,7,4,4,3,2,3,4,3,4,5,7"
NEK7,ENST00000367385,.,.,0.572295955011506,0.496491112878,PROT_RANGE=62-62;CLUSTER_MUT_COUNT=3
SDAD1,ENST00000356260,.,.,0.9740758257162672,0.388640605196,"PROT_RANGE=76-78,275-275,396-397;CLUSTER_MUT_COUNT=3,4,3"
THSD1,ENST00000258613,.,.,0.6342486140939688,0.482536387701,"PROT_RANGE=115-115,166-166,177-177,479-486,554-571,585-585,726-729;CLUSTER_MUT_COUNT=2,2,2,4,7,2,3"
NR0B1,ENST00000378970,.,.,0.18615698546523698,0.661311638942,PROT_RANGE=230-233;CLUSTER_MUT_COUNT=3
CASP5,ENST00000393141,.,.,0.6245771498234544,0.48603999869,"PROT_RANGE=65-68,143-151,187-203,414-419;CLUSTER_MUT_COUNT=3,4,8,4"
RASEF,ENST00000376447,.,.,0.28004587864722047,0.596366426664,"PROT_RANGE=252-257,567-567;CLUSTER_MUT_COUNT=4,2"
CSE1L,ENST00000262982,.,.,0.15457462506512948,0.702061550123,PROT_RANGE=304-304;CLUSTER_MUT_COUNT=2
TINAG,ENST00000259782,.,.,1.9263694676574261,0.162275580876,"PROT_RANGE=96-100,185-191,225-225,263-263,288-292,299-310,332-339,347-353,397-406;CLUSTER_MUT_COUNT=3,15,2,3,4,6,6,5,4"
CES1,ENST00000360526,.,.,0.9400097809012434,0.390743037028,"PROT_RANGE=27-29,160-162,170-172,215-221,343-343,436-436;CLUSTER_MUT_COUNT=4,4,3,4,2,4"
ESAM,ENST00000278927,.,.,0.3262988652511651,0.576898005578,PROT_RANGE=188-188;CLUSTER_MUT_COUNT=3
EME2,ENST00000568449,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=372-372;CLUSTER_MUT_COUNT=2
FAM19A5,ENST00000402357,.,.,1.643664184353571,0.215614030733,"PROT_RANGE=57-69,97-104,130-130;CLUSTER_MUT_COUNT=8,4,2"
PEAR1,ENST00000338302,.,.,0.7556651270119276,0.449187052445,"PROT_RANGE=9-9,41-42,77-77,178-183,199-209,649-654,994-1003;CLUSTER_MUT_COUNT=2,4,3,4,6,3,5"
MFSD9,ENST00000258436,.,.,1.3847721931012562,0.270116895756,"PROT_RANGE=29-33,107-111,235-235,442-442;CLUSTER_MUT_COUNT=4,4,2,4"
WDR52,ENST00000393845,.,.,0.542139287210248,0.507016084345,"PROT_RANGE=118-118,359-359,523-523,713-714,722-733,859-859,889-893,947-947;CLUSTER_MUT_COUNT=2,2,2,3,6,2,3,2"
DHX38,ENST00000268482,.,.,0.3389808807665839,0.569005380156,"PROT_RANGE=121-121,1090-1102,1164-1164;CLUSTER_MUT_COUNT=2,6,2"
DHRS4,ENST00000313250,.,.,1.008595107969739,0.376068947007,"PROT_RANGE=61-61,114-115;CLUSTER_MUT_COUNT=2,3"
GAL3ST2,ENST00000192314,.,.,0.5615503194333697,0.501199994116,"PROT_RANGE=100-100,162-162;CLUSTER_MUT_COUNT=2,2"
NKRF,ENST00000542113,.,.,0.2713097061765948,0.599316450835,"PROT_RANGE=193-193,473-473;CLUSTER_MUT_COUNT=2,2"
GBP1,ENST00000370473,.,.,0.34922542013958546,0.568058248023,"PROT_RANGE=85-85,402-406;CLUSTER_MUT_COUNT=2,3"
HIPK2,ENST00000406875,.,.,0.5635309290187962,0.501199994116,"PROT_RANGE=52-54,72-72,658-659,937-937,1125-1137,1155-1155;CLUSTER_MUT_COUNT=4,2,3,2,7,2"
UBE2V2,ENST00000523111,.,.,1.3467350491183012,0.280345524037,PROT_RANGE=74-77;CLUSTER_MUT_COUNT=5
ARPC1A,ENST00000262942,.,.,0.5024617433947224,0.519551515892,PROT_RANGE=212-213;CLUSTER_MUT_COUNT=3
SLC25A40,ENST00000341119,.,.,0.38220249773835435,0.5536959371869999,PROT_RANGE=333-339;CLUSTER_MUT_COUNT=4
AAMP,ENST00000248450,.,.,0.34832238789411396,0.568200801528,PROT_RANGE=37-42;CLUSTER_MUT_COUNT=3
AKNA,ENST00000307564,.,.,0.23368402217680337,0.622192235019,"PROT_RANGE=169-169,199-199,1410-1410;CLUSTER_MUT_COUNT=2,2,2"
BIRC2,ENST00000227758,.,.,0.22493530284875324,0.628715237038,PROT_RANGE=192-194;CLUSTER_MUT_COUNT=3
SLC10A3,ENST00000263512,.,.,0.29931931746323714,0.58741565166,"PROT_RANGE=280-280,415-415;CLUSTER_MUT_COUNT=2,2"
PLEKHH1,ENST00000329153,.,.,0.2510705442539012,0.613249437803,"PROT_RANGE=413-413,761-766;CLUSTER_MUT_COUNT=2,3"
IL10RB,ENST00000290200,.,.,1.3334179228526304,0.283841888525,"PROT_RANGE=87-92,283-286,303-303;CLUSTER_MUT_COUNT=3,5,2"
ZNF213,ENST00000396878,.,.,0.26217527587569833,0.604709253782,PROT_RANGE=213-213;CLUSTER_MUT_COUNT=2
NECAB1,ENST00000417640,.,.,1.7906876299238341,0.18559835423,"PROT_RANGE=169-169,182-186,290-298,323-326,337-337;CLUSTER_MUT_COUNT=2,6,5,3,2"
MSR1,ENST00000262101,.,.,0.9449102089534582,0.39062456522,"PROT_RANGE=36-36,66-66,98-108,199-202,211-211,253-296,378-392,418-440;CLUSTER_MUT_COUNT=2,3,12,3,2,17,8,7"
IFNAR2,ENST00000342136,.,.,0.5581250980921795,0.502689504121,"PROT_RANGE=46-54,445-448;CLUSTER_MUT_COUNT=5,3"
CDCA4,ENST00000336219,.,.,0.30603456362174264,0.582292273576,PROT_RANGE=170-170;CLUSTER_MUT_COUNT=2
LTV1,ENST00000367576,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=175-175;CLUSTER_MUT_COUNT=2
DDX41,ENST00000507955,.,.,0.5843116324187034,0.493770740848,"PROT_RANGE=122-122,446-450,463-463,580-585;CLUSTER_MUT_COUNT=2,3,2,3"
FMO1,ENST00000354841,.,.,0.824754549699724,0.427724040344,"PROT_RANGE=217-223,234-259,304-311,412-417,474-482,502-502;CLUSTER_MUT_COUNT=4,12,6,3,5,2"
TULP4,ENST00000367097,.,.,0.5689092881246717,0.498435251778,"PROT_RANGE=475-475,492-492,562-569,789-791,984-988,1099-1110,1271-1271,1288-1288;CLUSTER_MUT_COUNT=3,2,4,3,3,5,2,2"
LMF1,ENST00000262301,.,.,0.2539641737942646,0.610070058748,PROT_RANGE=274-274;CLUSTER_MUT_COUNT=2
SNRPB,ENST00000438552,.,.,0.2995816764062842,0.58741565166,PROT_RANGE=73-83;CLUSTER_MUT_COUNT=5
MC2R,ENST00000327606,.,.,0.6319825245228198,0.482743259052,"PROT_RANGE=57-57,66-66,144-151;CLUSTER_MUT_COUNT=2,2,6"
THRB,ENST00000396671,.,.,0.18566539506520555,0.661311638942,PROT_RANGE=69-69;CLUSTER_MUT_COUNT=2
ALDH1B1,ENST00000377698,.,.,1.4658358019669768,0.248822313698,"PROT_RANGE=67-67,75-78,101-101,128-130,198-201,466-466,480-485;CLUSTER_MUT_COUNT=2,3,2,4,3,2,3"
FKBP1A,ENST00000400137,.,.,3.1339094075738774,0.0453297247981,PROT_RANGE=39-41;CLUSTER_MUT_COUNT=4
INTS10,ENST00000397977,.,.,0.2589521169556743,0.608272551437,PROT_RANGE=125-126;CLUSTER_MUT_COUNT=3
ZHX2,ENST00000314393,.,.,0.4345739072906842,0.538957751963,"PROT_RANGE=74-79,197-204,289-289,325-330,600-601;CLUSTER_MUT_COUNT=3,4,2,4,3"
ZNF846,ENST00000397902,.,.,0.4632144149251154,0.53087335049,"PROT_RANGE=444-451,461-471;CLUSTER_MUT_COUNT=4,6"
SFPQ,ENST00000357214,.,.,0.20975240780503301,0.638826079772,PROT_RANGE=471-471;CLUSTER_MUT_COUNT=2
MBNL3,ENST00000370853,.,.,0.7200094815374041,0.458580347503,"PROT_RANGE=185-185,248-253;CLUSTER_MUT_COUNT=2,3"
PER3,ENST00000361923,.,.,0.3097194865237535,0.582292273576,"PROT_RANGE=316-319,666-668;CLUSTER_MUT_COUNT=6,4"
LRRC28,ENST00000301981,.,.,0.2398164139601038,0.619000165022,PROT_RANGE=117-117;CLUSTER_MUT_COUNT=2
TG,ENST00000220616,.,.,0.8736367671188238,0.41223747038,"PROT_RANGE=65-69,87-92,137-140,164-169,264-264,341-350,360-360,402-411,575-584,802-804,819-819,1152-1154,1398-1398,1511-1539,1585-1585,1611-1622,1661-1661,1698-1698,1863-1866,1902-1907,2182-2185,2336-2341,2371-2378,2425-2427,2489-2493,2512-2514,2565-2565,2575-2575,2665-2675,2683-2695,2705-2707,2757-2757;CLUSTER_MUT_COUNT=4,5,3,3,2,6,2,4,7,3,2,4,2,11,2,6,2,2,3,3,3,5,5,3,4,3,2,2,5,6,3,2"
FAM169A,ENST00000389156,.,.,0.5942470123916419,0.491066608171,"PROT_RANGE=48-48,135-138,311-311,403-403;CLUSTER_MUT_COUNT=2,3,2,2"
ARSK,ENST00000380009,.,.,0.22184088653767245,0.6303512364580001,PROT_RANGE=383-387;CLUSTER_MUT_COUNT=3
ACMSD,ENST00000356140,.,.,0.6571833733310557,0.473597781648,"PROT_RANGE=129-131,270-270;CLUSTER_MUT_COUNT=3,2"
CD33,ENST00000262262,.,.,1.742733836537804,0.195208779191,"PROT_RANGE=24-34,60-64,81-86,109-109,121-123,145-157,319-319,350-353;CLUSTER_MUT_COUNT=5,5,4,2,4,5,2,4"
PLEKHN1,ENST00000379410,.,.,0.18566539506520555,0.661311638942,PROT_RANGE=513-513;CLUSTER_MUT_COUNT=2
MRPS15,ENST00000373116,.,.,0.7307802644127028,0.455612911131,"PROT_RANGE=85-87,171-174;CLUSTER_MUT_COUNT=3,3"
SLC9A2,ENST00000233969,.,.,0.9198321526397921,0.396611837433,"PROT_RANGE=147-154,195-199,257-257,261-263,420-423,438-438,589-597,602-616,627-630;CLUSTER_MUT_COUNT=4,5,2,4,3,2,5,6,4"
OR51E2,ENST00000396950,.,.,2.221394434393885,0.125240512682,"PROT_RANGE=55-66,118-121,130-130,152-156,184-190,221-222,264-267,269-272,292-292,301-301;CLUSTER_MUT_COUNT=6,4,2,6,6,3,4,3,2,2"
LRSAM1,ENST00000323301,.,.,0.6923338236843027,0.466578206102,"PROT_RANGE=294-298,423-423,541-543,674-674;CLUSTER_MUT_COUNT=3,3,3,2"
HERC4,ENST00000395198,.,.,0.35860606762123814,0.561794240277,"PROT_RANGE=414-414,756-756,953-957;CLUSTER_MUT_COUNT=2,2,3"
AATK,ENST00000326724,.,.,0.6069123451812539,0.491066608171,"PROT_RANGE=59-61,972-978,1086-1086,1205-1205;CLUSTER_MUT_COUNT=3,5,2,2"
ANXA13,ENST00000262219,.,.,0.6277275407618118,0.484559188828,"PROT_RANGE=52-52,192-192;CLUSTER_MUT_COUNT=3,4"
PPIL1,ENST00000373699,.,.,1.6698506337457302,0.208837907675,"PROT_RANGE=3-3,148-152;CLUSTER_MUT_COUNT=2,4"
RSPO3,ENST00000356698,.,.,0.7675662587572684,0.445076908677,"PROT_RANGE=100-105,175-177;CLUSTER_MUT_COUNT=3,4"
KITLG,ENST00000228280,.,.,0.5712901475768213,0.497252397636,"PROT_RANGE=21-21,54-66;CLUSTER_MUT_COUNT=2,6"
SEPSECS,ENST00000382103,.,.,0.7283141717619445,0.455612911131,"PROT_RANGE=60-60,462-462;CLUSTER_MUT_COUNT=2,2"
LRP2BP,ENST00000328559,.,.,1.008595107969739,0.376068947007,"PROT_RANGE=151-152,282-282;CLUSTER_MUT_COUNT=3,2"
PTP4A1,ENST00000370651,.,.,2.0733792600269325,0.141321189155,PROT_RANGE=115-115;CLUSTER_MUT_COUNT=2
STRADB,ENST00000194530,.,.,0.3379467619093884,0.569005380156,PROT_RANGE=38-38;CLUSTER_MUT_COUNT=2
LAMC2,ENST00000264144,.,.,0.4812621787131574,0.523593493767,"PROT_RANGE=214-223,259-259,367-367,378-378,678-678,731-731,988-988;CLUSTER_MUT_COUNT=4,2,2,2,2,2,2"
ATL1,ENST00000358385,.,.,0.4187932879877948,0.546107299488,"PROT_RANGE=217-219,403-403;CLUSTER_MUT_COUNT=3,2"
SMURF2,ENST00000262435,.,.,0.4630484279788715,0.53087335049,"PROT_RANGE=427-431,488-488;CLUSTER_MUT_COUNT=5,2"
PCP4,ENST00000328619,.,.,1.543239297048281,0.23630190441,PROT_RANGE=33-34;CLUSTER_MUT_COUNT=3
KRT20,ENST00000167588,.,.,0.8955160293377465,0.404782835268,"PROT_RANGE=28-33,37-45,348-348;CLUSTER_MUT_COUNT=6,5,2"
CCR9,ENST00000357632,.,.,0.7057164778656941,0.463128824757,"PROT_RANGE=323-326,365-365;CLUSTER_MUT_COUNT=4,2"
LIM2,ENST00000221973,.,.,1.3634417828180243,0.27693848395,"PROT_RANGE=62-68,87-91;CLUSTER_MUT_COUNT=7,3"
CLINT1,ENST00000523908,.,.,0.21380811691774712,0.635531508549,PROT_RANGE=202-202;CLUSTER_MUT_COUNT=2
PIK3IP1,ENST00000215912,.,.,0.5318247519253481,0.507016084345,PROT_RANGE=185-185;CLUSTER_MUT_COUNT=2
INPP5K,ENST00000421807,.,.,0.41771215908976905,0.546107299488,PROT_RANGE=351-356;CLUSTER_MUT_COUNT=3
PLCXD1,ENST00000381657,.,.,0.8618092666184604,0.415432724909,"PROT_RANGE=78-78,263-267;CLUSTER_MUT_COUNT=2,3"
STK35,ENST00000381482,.,.,0.3180753632649425,0.579236296122,PROT_RANGE=517-526;CLUSTER_MUT_COUNT=4
KANK3,ENST00000330915,.,.,0.24654684265628418,0.6147920053989999,PROT_RANGE=674-674;CLUSTER_MUT_COUNT=2
NAF1,ENST00000274054,.,.,1.275031379540575,0.299749541399,"PROT_RANGE=202-205,255-266,410-412,488-491;CLUSTER_MUT_COUNT=3,6,5,4"
ERN1,ENST00000433197,.,.,0.26217527587569833,0.604709253782,"PROT_RANGE=570-570,727-727;CLUSTER_MUT_COUNT=3,2"
GSTM4,ENST00000369836,.,.,0.7875723508821784,0.435974511116,PROT_RANGE=12-12;CLUSTER_MUT_COUNT=2
CCT8,ENST00000286788,.,.,0.7875723508821784,0.435974511116,"PROT_RANGE=185-185,545-545;CLUSTER_MUT_COUNT=2,2"
THYN1,ENST00000341541,.,.,0.8396281288724716,0.422750635542,"PROT_RANGE=150-150,189-194;CLUSTER_MUT_COUNT=2,3"
SCAI,ENST00000373549,.,.,0.18805227913006198,0.659100101176,PROT_RANGE=584-584;CLUSTER_MUT_COUNT=2
SLC8A3,ENST00000381269,.,.,1.3759953332594523,0.272918202624,"PROT_RANGE=26-31,42-46,52-58,95-97,138-145,192-192,306-313,342-351,465-465,474-485,507-512,512-522,530-537,552-554,592-597,696-699;CLUSTER_MUT_COUNT=4,3,5,3,7,3,6,7,2,6,3,6,4,3,4,4"
PCDH7,ENST00000543491,.,.,0.9744767972996615,0.388560009581,"PROT_RANGE=60-60,288-288,408-412,622-629,729-740,770-773,844-844,863-865,920-922,935-937,1067-1067,1165-1165,1181-1181;CLUSTER_MUT_COUNT=2,2,4,4,5,3,2,3,3,4,2,2,2"
LNP1,ENST00000383693,.,.,0.646659309874118,0.477517266661,PROT_RANGE=96-97;CLUSTER_MUT_COUNT=3
METTL7B,ENST00000394252,.,.,0.9402987085552863,0.39062456522,"PROT_RANGE=82-82,219-219;CLUSTER_MUT_COUNT=2,2"
ING2,ENST00000302327,.,.,1.120853571719007,0.343729882119,"PROT_RANGE=157-159,249-253;CLUSTER_MUT_COUNT=3,3"
TTC39A,ENST00000413473,.,.,0.24654684265628418,0.6147920053989999,PROT_RANGE=21-21;CLUSTER_MUT_COUNT=2
ANKRD52,ENST00000267116,.,.,0.5093015847975786,0.517946566445,"PROT_RANGE=80-85,908-908,923-923,1043-1045;CLUSTER_MUT_COUNT=3,2,2,4"
NAP1L2,ENST00000373517,.,.,0.8450015477045992,0.420749803141,"PROT_RANGE=3-3,37-37,57-60,146-151,160-165,186-189;CLUSTER_MUT_COUNT=2,2,4,3,3,4"
CPNE6,ENST00000397016,.,.,1.412188213518487,0.263065373882,"PROT_RANGE=67-67,382-383,425-425,457-461,478-480,508-508;CLUSTER_MUT_COUNT=2,3,2,3,3,3"
VWA3A,ENST00000389398,.,.,0.7745337450469864,0.441487945541,"PROT_RANGE=168-168,264-269,305-307,492-492,509-509,533-534,663-663,872-872,881-882;CLUSTER_MUT_COUNT=2,3,3,2,2,3,2,2,4"
PHACTR3,ENST00000371015,.,.,1.1326566476108806,0.339615673322,"PROT_RANGE=48-49,80-86,94-104,146-146,162-163,357-360,372-384,396-397;CLUSTER_MUT_COUNT=5,5,7,2,4,4,6,3"
PKN2,ENST00000370521,.,.,0.4521945710633941,0.5349549764,"PROT_RANGE=189-191,199-199,502-506,827-827;CLUSTER_MUT_COUNT=3,2,3,2"
SPOCK1,ENST00000394945,.,.,1.0218737365153776,0.372669070829,"PROT_RANGE=197-209,272-276,294-295,402-402,418-427;CLUSTER_MUT_COUNT=7,4,3,2,4"
PPP2R3A,ENST00000264977,.,.,0.24499559844184876,0.616379421101,"PROT_RANGE=168-168,911-913;CLUSTER_MUT_COUNT=2,3"
CYSLTR2,ENST00000282018,.,.,1.4218483307167373,0.262473161983,"PROT_RANGE=21-21,84-94,129-138,232-232,271-272;CLUSTER_MUT_COUNT=2,6,7,2,4"
GMCL1,ENST00000282570,.,.,0.4259862413161254,0.543075368711,PROT_RANGE=144-147;CLUSTER_MUT_COUNT=3
ZNF425,ENST00000378061,.,.,0.6377944351238424,0.480908460751,"PROT_RANGE=92-92,180-180,340-340,407-408,424-424,575-585,734-734;CLUSTER_MUT_COUNT=2,2,2,3,2,6,2"
SLAMF6,ENST00000368057,.,.,0.6174856170806651,0.487769812667,"PROT_RANGE=80-85,134-143,209-211;CLUSTER_MUT_COUNT=5,4,3"
ABCB8,ENST00000358849,.,.,0.34209098676237504,0.569005380156,"PROT_RANGE=112-112,420-424,569-571;CLUSTER_MUT_COUNT=2,3,3"
ZNF208,ENST00000397126,.,.,1.7549605320082835,0.195077085873,"PROT_RANGE=89-93,116-116,144-157,193-197,241-247,254-260,268-277,313-317,354-354,360-365,370-371,388-397,419-450,567-578,611-616,620-625,655-672,689-696,703-705,713-720,761-768,772-782,829-840,857-860,873-879,881-886,888-893,925-943,983-985,1008-1030,1046-1053,1060-1065,1183-1194,1208-1221,1266-1266;CLUSTER_MUT_COUNT=3,2,6,4,6,5,5,4,2,3,3,7,16,10,5,5,10,4,3,6,5,7,6,6,4,4,5,11,3,11,5,3,7,9,2"
SLMAP,ENST00000295951,.,.,0.5042148166629229,0.518666407553,"PROT_RANGE=215-216,518-518,575-575;CLUSTER_MUT_COUNT=3,2,2"
CADM1,ENST00000452722,.,.,0.2960166815652794,0.590381149356,"PROT_RANGE=101-101,435-443;CLUSTER_MUT_COUNT=2,4"
ABCA6,ENST00000284425,.,.,1.0918071598912604,0.352556153416,"PROT_RANGE=128-128,296-296,306-306,695-695,736-736,1003-1003,1066-1069,1217-1218,1227-1235,1522-1534,1541-1543,1588-1592;CLUSTER_MUT_COUNT=2,2,4,2,10,2,4,3,4,5,3,3"
CNST,ENST00000366513,.,.,0.16992720451374027,0.680802158128,PROT_RANGE=255-259;CLUSTER_MUT_COUNT=4
OVGP1,ENST00000369732,.,.,0.3423663604889105,0.569005380156,"PROT_RANGE=146-146,367-370,454-459;CLUSTER_MUT_COUNT=2,3,3"
CHD7,ENST00000423902,.,.,0.4221741855131465,0.5442120618190001,"PROT_RANGE=353-359,401-410,858-863,886-888,987-987,1014-1018,1478-1478,1536-1541,1619-1627,1832-1832,1907-1914,2142-2142,2303-2308,2437-2437,2817-2817;CLUSTER_MUT_COUNT=4,4,4,3,2,4,2,3,4,2,4,2,4,2,2"
MAN2B2,ENST00000285599,.,.,0.5374021718561727,0.507016084345,"PROT_RANGE=70-74,329-334,340-344,502-507;CLUSTER_MUT_COUNT=4,4,4,3"
SLCO2B1,ENST00000289575,.,.,0.512397168249756,0.516252113074,"PROT_RANGE=41-42,114-116,166-168,505-505;CLUSTER_MUT_COUNT=3,3,3,2"
ACTN2,ENST00000366578,.,.,1.071134200621874,0.357240450927,"PROT_RANGE=47-47,93-93,343-355,362-365,392-412,423-431,455-465,476-482,662-675,693-693,833-835,849-856,887-890;CLUSTER_MUT_COUNT=2,2,7,3,9,4,7,5,5,2,3,5,6"
TGM3,ENST00000381458,.,.,0.7679624306339253,0.444980765615,"PROT_RANGE=269-269,317-319,327-327,392-397,457-477,674-682,693-693;CLUSTER_MUT_COUNT=3,3,2,3,8,5,2"
NID2,ENST00000216286,.,.,0.4900416508660952,0.523051269789,"PROT_RANGE=43-45,71-79,289-289,386-390,417-422,587-600,1031-1045,1164-1169,1354-1357;CLUSTER_MUT_COUNT=3,5,2,3,5,5,10,4,3"
LONRF3,ENST00000371628,.,.,0.39013386663600974,0.552638861005,"PROT_RANGE=468-471,674-681,713-713;CLUSTER_MUT_COUNT=3,4,2"
CTCF,ENST00000264010,.,.,2.449018954919198,0.100837503067,"PROT_RANGE=47-47,145-145,197-207,221-228,279-291,308-314,339-358,365-369,376-378,443-448,470-470,604-604,635-639;CLUSTER_MUT_COUNT=6,2,9,5,8,7,14,4,8,9,2,2,3"
MLEC,ENST00000228506,.,.,0.9233905160552277,0.395964052448,"PROT_RANGE=36-36,166-171,201-201;CLUSTER_MUT_COUNT=2,3,2"
GGCX,ENST00000233838,.,.,0.28903245204824485,0.592841939484,PROT_RANGE=453-453;CLUSTER_MUT_COUNT=3
LONRF2,ENST00000393437,.,.,0.6109587461954371,0.490827689372,"PROT_RANGE=376-382,420-420,495-495,663-670;CLUSTER_MUT_COUNT=4,2,2,7"
OTUD7A,ENST00000307050,.,.,0.6314601886780679,0.483052865847,"PROT_RANGE=82-82,88-90,223-226,509-513,570-578;CLUSTER_MUT_COUNT=2,4,3,4,5"
CXorf21,ENST00000378962,.,.,0.6513485694970795,0.476224989235,"PROT_RANGE=92-92,139-153,274-278;CLUSTER_MUT_COUNT=2,7,4"
PRRT4,ENST00000446477,.,.,1.0401963598825004,0.36586858844,"PROT_RANGE=123-123,885-885;CLUSTER_MUT_COUNT=2,2"
PNPT1,ENST00000447944,.,.,0.6981170721338406,0.465017034178,"PROT_RANGE=6-6,164-168,392-392,509-512;CLUSTER_MUT_COUNT=3,3,2,3"
COL21A1,ENST00000244728,.,.,1.7643941924081712,0.193053445248,"PROT_RANGE=8-8,16-17,29-41,90-92,133-133,215-225,227-232,287-291,502-513,533-536,683-683,692-698,698-701,758-771,776-776,784-787,797-797,887-894,925-925;CLUSTER_MUT_COUNT=2,3,5,3,2,8,4,3,10,4,2,8,5,6,2,5,2,4,3"
DLGAP4,ENST00000373913,.,.,0.46762448239389537,0.528653751213,"PROT_RANGE=28-35,35-44,175-180,186-188;CLUSTER_MUT_COUNT=5,8,7,3"
CRCT1,ENST00000368790,.,.,3.800816398248623,0.0220747731857,"PROT_RANGE=14-26,34-38;CLUSTER_MUT_COUNT=5,4"
ACTG2,ENST00000409624,.,.,0.3060357461827282,0.582292273576,"PROT_RANGE=4-8,303-303;CLUSTER_MUT_COUNT=4,2"
YY1,ENST00000262238,.,.,0.4739244157587341,0.5273006731009999,PROT_RANGE=228-235;CLUSTER_MUT_COUNT=5
ZBTB24,ENST00000230122,.,.,0.5110838143807661,0.51717802846,"PROT_RANGE=167-167,407-417,637-637;CLUSTER_MUT_COUNT=2,5,2"
USP47,ENST00000339865,.,.,0.6158424367939116,0.488721107848,"PROT_RANGE=280-280,919-923,1031-1031,1060-1065,1261-1266;CLUSTER_MUT_COUNT=2,4,3,3,3"
LCP2,ENST00000046794,.,.,0.9586327818193469,0.39062456522,"PROT_RANGE=268-270,329-329,407-415,454-458;CLUSTER_MUT_COUNT=3,3,7,6"
ATP5SL,ENST00000417807,.,.,2.105156575165336,0.141321189155,"PROT_RANGE=91-95,122-123,138-138;CLUSTER_MUT_COUNT=4,3,2"
SLC41A3,ENST00000315891,.,.,0.3941036353297722,0.55168640029,"PROT_RANGE=174-174,321-321;CLUSTER_MUT_COUNT=2,2"
FTCD,ENST00000291670,.,.,0.22292721258278533,0.628962735344,PROT_RANGE=483-483;CLUSTER_MUT_COUNT=2
COL4A3BP,ENST00000380494,.,.,0.3379467619093884,0.569005380156,"PROT_RANGE=513-513,621-621;CLUSTER_MUT_COUNT=2,2"
ARHGAP36,ENST00000276211,.,.,2.2297945301777062,0.124030349861,"PROT_RANGE=3-6,29-29,45-53,116-128,148-164,176-182,199-207,230-232,247-247,253-254,262-267,298-308,439-443,443-462,466-483,504-518,523-534;CLUSTER_MUT_COUNT=4,3,5,6,11,4,6,3,2,3,6,6,6,8,8,10,8"
SETBP1,ENST00000282030,.,.,0.37445055055980164,0.558018878318,"PROT_RANGE=361-371,412-412,419-419,446-446,530-537,727-729,992-992,1060-1067,1251-1255;CLUSTER_MUT_COUNT=7,2,2,2,6,3,2,5,3"
KRT17,ENST00000311208,.,.,0.8649757743374995,0.415191141994,"PROT_RANGE=22-23,94-94,201-202,357-357;CLUSTER_MUT_COUNT=4,2,3,2"
ASB7,ENST00000332783,.,.,0.38095385393318687,0.5536959371869999,PROT_RANGE=262-262;CLUSTER_MUT_COUNT=2
PTPN14,ENST00000366956,.,.,0.6924776189911024,0.466578206102,"PROT_RANGE=11-11,71-71,554-561,567-572,691-691,812-812,934-940,949-949,1097-1105;CLUSTER_MUT_COUNT=2,2,5,3,2,2,5,2,4"
WDFY2,ENST00000298125,.,.,0.9454920884744937,0.39062456522,"PROT_RANGE=63-70,329-329;CLUSTER_MUT_COUNT=4,2"
VEGFB,ENST00000309422,.,.,1.9120933473252153,0.163592930212,PROT_RANGE=127-129;CLUSTER_MUT_COUNT=8
TMIGD2,ENST00000301272,.,.,0.24654684265628418,0.6147920053989999,PROT_RANGE=232-232;CLUSTER_MUT_COUNT=2
TPCN1,ENST00000550785,.,.,0.44469596239411097,0.535040097857,"PROT_RANGE=323-323,816-825,873-874,881-881;CLUSTER_MUT_COUNT=2,5,3,2"
SEC24C,ENST00000339365,.,.,0.2694420814090707,0.601101575358,"PROT_RANGE=8-8,969-969,1035-1045;CLUSTER_MUT_COUNT=2,2,4"
HEATR5B,ENST00000233099,.,.,0.4081349390646409,0.546517914589,"PROT_RANGE=90-90,539-539,809-814,1023-1025,1111-1111,1170-1175,1856-1856,2072-2072;CLUSTER_MUT_COUNT=2,2,3,3,2,4,2,2"
NOS1AP,ENST00000361897,.,.,0.6598562177847486,0.47263916625,"PROT_RANGE=138-145,176-178,232-246;CLUSTER_MUT_COUNT=4,3,6"
BSG,ENST00000333511,.,.,0.5747934536111259,0.496355459534,"PROT_RANGE=204-207,308-312;CLUSTER_MUT_COUNT=3,3"
GRWD1,ENST00000253237,.,.,0.7419268818718634,0.452186850295,"PROT_RANGE=247-247,399-405;CLUSTER_MUT_COUNT=2,4"
