Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,biaoqian,class
PGR,0.0,14.0,0.0,0.0,8.0,4.0,4.0,0.0,1.0,172.0,28.0,0.0,0.0,63.0,5.0,0.0,14.0,4.0,0.0,281.0,0.0,260,6.681498285286242,2.68894983812042,14.513592521993484,9.91139198784346,-0.014915926,0.039729867,0.053025007,0.02745416,-0.124832585,0.040043645,0.122458762,0.010770632,11.0,100900355.0,101000544.0,23388.81,962.0,4.078159e-06,0.37211,-0.02486583,4.0,36.51351,73.94595,0.9286433,66.91475,4.445901999999999,44.19255,0.000391144,71.0,3.265625,0,1
PHF6,0.0,86.0,0.0,3.0,0.0,3.0,0.0,0.0,18.0,53.0,10.0,1.0,0.0,14.0,4.0,1.0,5.0,6.0,0.0,182.0,0.0,150,6.681498285286242,2.68894983812042,18.049384873061488,8.594903589110126,0.009033823,0.0097626,0.025100276,0.00803513,-0.042221706,0.011824923,0.344160949,0.048261228,23.0,133507342.0,133562821.0,271271.8,443.4357224118317,2.264569e-06,0.37846,0.04694914,4.0,29.62162,74.35135,0.9169946,99.79672,7.229508,34.05551,1.5399999999999998e-05,36.0,4.666666666666667,1,1
PIK3CA,0.0,10.0,0.0,2.0,1.0,2.0,45.0,0.0,1.0,1662.0,11.0,1.0,0.0,61.0,3.0,4.0,48.0,4.0,0.0,1751.0,0.0,1434,6.681498285286242,2.68894983812042,18.61644223145333,9.26209484537018,0.06910095,0.05638708,0.117577285,0.06212429,-0.060237072,0.01808568,0.117388251,0.001792412,3.0,178866311.0,178952495.0,401889.3,613.0,4.170388e-06,0.38477,0.01079402,4.0,61.27027,93.59459,0.9084126,163.1246,24.196720000000003,35.086,0.00023606,52.0,27.06451612903226,1,1
PIK3CB,0.0,6.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,176.0,20.0,0.0,0.0,59.0,6.0,0.0,6.0,4.0,0.0,268.0,0.0,212,6.681498285286242,2.68894983812042,18.10335082247974,8.731319031025064,0.04298194,0.03450351,0.0862000659999999,0.03358418,-0.067179695,0.019953376,1.823171833,0.008161933,3.0,138374233.0,138478185.0,281611.3,424.0,3.054728e-06,0.39635,0.02563789,11.0,52.72973,93.43243,0.9001106,126.823,14.895079999999998,38.02949,2.45e-05,22.0,3.433333333333333,0,1
PIK3CG,0.0,19.0,0.0,4.0,8.0,0.0,1.0,0.0,3.0,361.0,27.0,1.0,0.0,155.0,6.0,0.0,9.0,0.0,0.0,576.0,0.0,432,6.681498285286242,2.68894983812042,17.386271739629922,9.453270634010622,0.060040694,0.033245776,0.0983709,0.03147781,-0.062704444,0.019139472,0.4439186536272007,0.0288399977075919,7.0,106505924.0,106547585.0,171311.6,700.0,3.339545e-06,0.41013,0.03181737,5.0,54.91891999999999,94.75676,0.8951059000000001,140.659,17.43607,46.78467,3.229999999999999e-05,21.0,2.525641025641025,0,1
PIK3R1,0.0,54.0,0.0,2.0,42.0,28.0,98.0,22.0,26.0,159.0,81.0,0.0,0.0,38.0,44.0,0.0,180.0,56.0,0.0,358.0,0.0,461,6.681498285286242,2.68894983812042,15.580494128777294,9.276124405274238,-0.03227421,0.031810887,0.03768949,0.007732146,-0.14555636,0.050042752,1.603163827,0.036299192,5.0,67522462.0,67597647.0,48999.0,619.0,2.549517e-06,0.41126,0.03218191,1.0,45.32432,96.05405,0.8862671999999998,137.3738,18.2,40.33598,0.0015183529999999,136.0,8.564102564102564,1,1
PIK3R2,0.0,13.0,0.0,8.0,4.0,0.0,1.0,0.0,1.0,110.0,5.0,0.0,0.0,48.0,4.0,0.0,9.0,0.0,0.0,185.0,0.0,169,6.681498285286242,2.68894983812042,20.253143449230247,7.826548487290915,0.013160277,0.021060841,0.06506051,0.019805195,-0.061090145,0.013491839,0.070077215,0.00100021,19.0,18264016.0,18281343.0,1249693.0,226.0,2.531336e-06,0.52545,0.04244304,35.0,38.7027,74.32432,0.8869780999999999,52.2459,1.977049,60.02571999999999,0.000859988,110.0,2.4285714285714284,0,1
PIM1,0.0,35.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,76.0,8.0,0.0,0.0,39.0,2.0,0.0,10.0,2.0,0.0,164.0,0.0,100,6.681498285286242,2.68894983812042,19.42768911078944,7.888743248898258,0.02121643,0.026020126,0.066186726,0.023115529,-0.0731363999999999,0.01897105,0.035158807,0.000432815,6.0,37137922.0,37143202.0,705206.9,236.0,2.284761e-06,0.4723699999999999,0.04961015,17.0,42.67568,76.97296999999999,0.9468171,113.4197,12.44262,60.23406,0.000112715,43.0,2.175,0,1
PLCB4,0.0,30.0,0.0,3.0,16.0,4.0,1.0,0.0,4.0,379.0,39.0,0.0,0.0,124.0,19.0,1.0,19.0,6.0,0.0,595.0,0.0,429,6.681498285286242,2.68894983812042,16.245282695586752,9.483815777264256,0.04476,0.03273557,0.09240789,0.028191758,-0.069978446,0.025048533,0.4439186536272007,0.0288399977075919,20.0,9049701.0,9461460.0,77680.46,715.0,3.830353e-06,0.39378,-0.05723732,2.0,55.05405,98.05405,0.8188946,100.141,7.622951,38.47797,0.0,1.0,3.528,0,1
PLCG1,0.0,16.0,0.0,0.0,6.0,5.0,1.0,1.0,3.0,186.0,10.0,0.0,0.0,85.0,7.0,0.0,8.0,6.0,0.0,306.0,0.0,259,6.681498285286242,2.68894983812042,18.549124720445143,8.503825737995749,0.070563324,0.034952506,0.10902403,0.037963223,-0.037794776,0.010563557,0.041251027,0.000274023,20.0,39766161.0,39804357.0,383567.5,362.0,2.7247070000000003e-06,0.43756,0.01330811,3.0,54.32431999999999,95.24324,0.9221827,110.0033,10.57049,56.172430000000006,0.000448908,110.0,2.4302325581395348,0,1
PLXNB2,0.0,5.0,0.0,1.0,16.0,9.0,5.0,1.0,2.0,283.0,24.0,0.0,0.0,163.0,13.0,0.0,22.0,10.0,0.0,490.0,0.0,407,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,7.97e-05,23.0,2.0121951219512195,0,1
PMS1,0.0,2.0,0.0,4.0,7.0,5.0,1.0,0.0,8.0,136.0,13.0,0.0,0.0,32.0,5.0,0.0,9.0,5.0,0.0,199.0,0.0,177,6.681498285286242,2.68894983812042,18.696015283179342,8.59245703726808,0.014429106,0.014959374,0.046976168,0.011678163,-0.065678015,0.014012619,0.03006516,0.000125405,2.0,190648811.0,190742354.0,424678.6,385.0,2.3838050000000003e-06,0.37169,0.01978088,9.0,44.94595,91.91892,0.8638556999999999,110.8262,9.170492,33.18786,0.000157261,52.0,4.818181818181818,0,1
PMS2,0.0,13.0,0.0,8.0,4.0,4.0,2.0,0.0,0.0,136.0,22.0,0.0,0.0,64.0,10.0,0.0,9.0,6.0,0.0,248.0,0.0,208,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.062050242,0.035806894,0.103381135,0.03176309,-0.06763326,0.026321566,0.034429906,0.000300916,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001205639999999,46.0,2.646153846153846,0,1
POLE,0.0,5.0,0.0,0.0,19.0,6.0,2.0,1.0,2.0,441.0,18.0,0.0,0.0,191.0,19.0,0.0,22.0,7.0,0.0,675.0,0.0,443,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.088406709,0.000730011,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,7.87e-05,33.0,2.5260416666666665,0,1
POLQ,0.0,15.0,0.0,3.0,22.0,7.0,1.0,0.0,1.0,424.0,59.0,1.0,0.0,104.0,13.0,0.0,24.0,7.0,0.0,619.0,0.0,482,6.681498285286242,2.68894983812042,18.159393420068906,9.411510988012072,0.030381331,0.027596546,0.07421235,0.023020748,-0.07552308,0.022797786,0.4439186536272007,0.0288399977075919,3.0,121150274.0,121264853.0,292766.0,680.0,3.806168e-06,0.383615,0.006546481,7.0,56.51351,96.7027,0.9264238,165.2951,24.98361,38.090720000000005,0.0,1.0,4.79047619047619,0,1
POLRMT,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,171.0,9.0,0.0,0.0,66.0,1.0,0.0,3.0,2.0,0.0,249.0,0.0,205,6.681498285286242,2.68894983812042,20.80559274394565,7.774787059601174,-0.02573455,0.029472562,0.048437994,0.011191358,-0.11205978,0.036895856,0.015087868,6.790000000000001e-05,19.0,617223.0,633568.0,1832767.0,218.0,4.144569e-06,0.60957,0.01018082,31.0,35.13514,61.54054,0.9309426,65.26885,5.393443,63.992090000000005,3.03e-05,16.0,2.716417910447761,0,1
PPM1D,0.0,13.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,61.0,29.0,0.0,0.0,25.0,1.0,0.0,24.0,8.0,0.0,125.0,0.0,131,6.681498285286242,2.68894983812042,18.139223575269128,8.361943773735241,0.031277813,0.032982133,0.079226986,0.032254353,-0.06726202,0.020045491,0.040138637,0.000192544,17.0,58677554.0,58742036.0,288701.4,328.0,2.399149e-06,0.422245,0.01501526,11.0,51.64865,91.13514,0.9259245,114.1311,12.91475,43.18136,3.29e-06,6.0,3.807692307692308,0,1
PPP2R1A,0.0,18.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,216.0,2.0,0.0,0.0,47.0,4.0,0.0,6.0,3.0,0.0,284.0,0.0,261,6.681498285286242,2.68894983812042,18.867289600428425,9.80896417491926,-0.0009300517,0.025840903,0.06074283,0.015577301,-0.08482169,0.027592378,0.4439186536272007,0.0288399977075919,19.0,52693055.0,52729678.0,478210.6,896.0,3.595923e-06,0.43549,-0.03843337,30.0,47.94595,94.89189,0.8820943000000001,110.5967,10.59016,56.91968000000001,0.0021301379999999,205.0,4.645833333333333,1,1
PPP6C,0.0,18.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,73.0,11.0,0.0,0.0,19.0,4.0,0.0,7.0,2.0,0.0,127.0,0.0,121,6.681498285286242,2.68894983812042,19.8592094481282,7.400879436282184,-0.016190935,0.02508055,0.04775859,0.011226809,-0.107654124,0.030682059,0.074853211,0.000348063,9.0,127908853.0,127952218.0,951080.5,168.0,2.168114e-06,0.42438,0.04584991,14.0,49.67568,95.21622,0.5774166000000001,121.5705,15.4,37.55015,4.26e-05,38.0,4.4,0,1
PRKAR1A,0.0,35.0,0.0,6.0,5.0,3.0,0.0,0.0,12.0,51.0,13.0,0.0,0.0,25.0,4.0,0.0,8.0,5.0,0.0,141.0,0.0,124,6.681498285286242,2.68894983812042,19.337534579159392,8.294620748891628,0.032053333,0.02893851,0.07839156,0.025922032,-0.064581685,0.021415533,0.119694324,0.014382045,17.0,66508110.0,66528908.0,662486.9,313.0,2.586798e-06,0.42716,-0.02806206,11.0,53.72973,99.05405,0.8765469000000001,137.5934,17.93115,40.45597,0.000935979,79.0,2.730769230769231,0,1
PSIP1,0.0,19.0,0.0,8.0,21.0,6.0,8.0,0.0,24.0,80.0,16.0,0.0,0.0,15.0,13.0,0.0,34.0,8.0,0.0,168.0,0.0,175,6.681498285286242,2.68894983812042,17.612039123861535,9.189824558880018,-0.042397946,0.04476097,0.04957214,0.018245246,-0.15823326,0.054088876,0.098745801,0.001244181,9.0,15464066.0,15511003.0,200331.8,583.0,2.5950200000000003e-06,0.4086,0.005528268,6.0,42.81081,92.86486,0.8664253000000001,148.7049,22.44918,36.8512,2.25e-05,40.0,7.1875,0,1
PTCH1,0.0,35.0,0.0,0.0,29.0,12.0,1.0,0.0,9.0,255.0,24.0,0.0,0.0,120.0,7.0,0.0,39.0,12.0,0.0,441.0,0.0,351,6.681498285286242,2.68894983812042,17.51185995639647,8.997179480937621,-0.020289466,0.024884606,0.043955907,0.009669211,-0.11391922,0.032279287,0.4439186536272007,0.0288399977075919,9.0,98205266.0,98279247.0,186892.9,510.0,2.180307e-06,0.44067,0.05274564,5.0,48.2973,91.16216,0.9030711,108.5344,12.83934,51.1038,0.001124455,88.0,2.462809917355372,1,1
PTEN,0.0,95.0,0.0,17.0,243.0,106.0,23.0,1.0,3.0,537.0,242.0,0.0,0.0,29.0,80.0,2.0,308.0,124.0,0.0,946.0,0.0,921,6.681498285286242,2.68894983812042,17.98636704591403,8.233619676759702,-0.058732234,0.048768587,0.030680696,0.0057896943999999,-0.17120755,0.080129474,0.601496055,0.073593628,10.0,89623195.0,89728531.0,259677.5,300.0,1.86171e-06,0.368245,0.03373138,14.0,42.02703,92.43243,0.8513978999999999,120.1967,12.92787,36.19084,0.000787944,90.0,32.2,1,1
PTMA,0.0,70.0,0.0,12.0,2.0,1.0,2.0,0.0,9.0,13.0,4.0,14.0,0.0,8.0,2.0,0.0,10.0,6.0,0.0,121.0,0.0,120,6.681498285286242,2.68894983812042,19.93688231618038,7.665335917185176,-0.010165886,0.019431433,0.036492936,0.0059457966,-0.106333524,0.033493947,0.034745291,0.000139634,2.0,232573235.0,232578248.0,1003689.0,202.0,2.676202e-06,0.5259,0.0243795999999999,14.0,40.64865,79.64865,0.8331871,70.56721,8.55082,43.53426,0.000181748,68.0,2.2222222222222223,0,1
PTPDC1,0.0,14.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,106.0,12.0,0.0,0.0,41.0,6.0,0.0,8.0,4.0,0.0,179.0,0.0,148,6.681498285286242,2.68894983812042,18.77699229993496,8.451211111832329,-0.019983118,0.024971105,0.044173334,0.009865182,-0.11363247,0.03224478,0.099072857,0.008365993,9.0,96793076.0,96872136.0,449197.1,349.0,2.487904e-06,0.461925,0.02505623,7.0,50.72973,98.05405,0.9106679,122.682,12.27869,45.91714,0.0001520652464862,24.913741820345034,3.023809523809524,0,1
PTPN11,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,135.0,6.0,0.0,0.0,43.0,2.0,0.0,2.0,3.0,0.0,206.0,0.0,183,6.681498285286242,2.68894983812042,19.426427135582,7.392317422778762,0.010257339,0.016871385,0.051481966,0.011367158,-0.06890254,0.017912688,0.039480648,0.000127146,12.0,112856536.0,112947716.0,704590.3,167.0,2.453492e-06,0.429145,0.04306151,12.0,51.89189,95.78378,0.8715635,127.1705,15.29508,41.97782,0.001336969,109.0,3.2954545454545454,1,1
PTPRC,0.0,11.0,0.0,15.0,12.0,7.0,1.0,1.0,10.0,376.0,37.0,0.0,0.0,135.0,16.0,0.0,13.0,9.0,0.0,599.0,0.0,461,6.681498285286242,2.68894983812042,16.622575227815183,8.689997971419446,0.06561092,0.03349153,0.101086035,0.034577493,-0.050616927,0.012304071,0.4439186536272007,0.0288399977075919,1.0,198608137.0,198726545.0,100899.6,412.0,3.997621e-06,0.351555,0.0001170897,6.0,44.56757,91.05405,0.9015604,130.6852,15.68852,37.90255,2.9e-05,23.0,3.213235294117647,0,1
PTPRD,0.0,117.0,0.0,6.0,11.0,2.0,1.0,0.0,15.0,682.0,59.0,0.0,0.0,227.0,21.0,0.0,20.0,8.0,0.0,1113.0,0.0,707,6.681498285286242,2.68894983812042,13.945866267622865,10.31741261376487,-0.04227624,0.05100566,0.051550448,0.0203825,-0.16130137,0.0645219,0.4439186536272007,0.0288399977075919,9.0,8314247.0,10612723.0,15779.62,1275.0,5.790603e-06,0.3560796,-0.02591428,1.0,47.45946,97.45946,0.8061944000000001,129.4098,18.32787,42.42822,3.49e-06,6.0,3.3508771929824563,0,1
RAC1,42.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,74.0,3.0,0.0,0.0,16.0,3.0,0.0,5.0,9.0,0.0,131.0,0.0,129,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.06265605,0.035604507,0.103768155,0.03205682,-0.06655785,0.024750298,0.104230503,0.0003583219999999,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.001801667,152.0,4.823529411764706,0,1
RAD21,0.0,43.0,6.0,5.0,5.0,1.0,3.0,0.0,1.0,129.0,10.0,0.0,0.0,27.0,3.0,0.0,25.0,1.0,0.0,207.0,0.0,192,6.681498285286242,2.68894983812042,18.88051263275717,8.73809225962049,0.09900888,0.05903121,0.14503485,0.06582958,-0.04131193,0.012159993,0.05288268,0.000267908,8.0,117858174.0,117887105.0,482613.8,426.0,4.547243e-06,0.39438,0.01785214,3.0,53.10811,96.35135,0.888733,151.8033,22.03279,38.02266,0.002194879,248.0,5.107142857142857,0,1
RAF1,0.0,17.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,100.0,12.0,0.0,0.0,42.0,2.0,0.0,2.0,1.0,0.0,177.0,0.0,151,6.681498285286242,2.68894983812042,18.64008249959368,7.434628227636725,-0.022201112,0.030734487,0.047763966,0.015319735,-0.13049361,0.03529192,0.050625742,0.000184719,3.0,12625102.0,12705700.0,408529.0,172.0,2.079084e-06,0.4433399999999999,0.03241635,8.0,48.94595,96.72973,0.8879011999999998,125.0984,13.02623,44.52988,0.001252851,141.0,2.6744186046511627,0,1
RARA,0.0,7.0,0.0,6.0,3.0,2.0,1.0,0.0,17.0,77.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,3.0,0.0,128.0,0.0,124,6.681498285286242,2.68894983812042,20.364787638338782,7.584962500721158,0.0068329609999999,0.036227755,0.06492635,0.029712688,-0.09596691,0.0312199,0.422994071,0.064779675,17.0,38465446.0,38513894.0,1350242.0,191.0,2.177755e-06,0.49261,0.02301283,28.0,48.43243,85.97296999999999,0.8648716000000001,95.7082,10.6459,60.10571,0.000925731,121.0,3.16,0,1
RASA1,16.0,3.0,0.0,0.0,38.0,5.0,8.0,0.0,10.0,192.0,81.0,0.0,0.0,38.0,17.0,1.0,48.0,5.0,0.0,356.0,0.0,303,6.681498285286242,2.68894983812042,17.237263186793495,9.505811553919594,-0.028804073,0.027748445,0.038688894,0.008374847,-0.1374975,0.039800614,0.077789703,0.000471699,5.0,86564151.0,86687732.0,154500.7,726.0,4.467179e-06,0.370245,0.02413855,3.0,38.7027,85.08108,0.8797369,95.19344,5.672130999999999,35.85587,0.000195762,54.0,7.564102564102564,0,1
RB1,0.0,24.0,0.0,0.0,91.0,38.0,6.0,0.0,2.0,164.0,167.0,0.0,0.0,40.0,76.0,0.0,108.0,39.0,0.0,461.0,0.0,486,6.681498285286242,2.68894983812042,18.416711363712803,8.81698362325538,-0.05515563,0.06589901,0.047703855,0.015884059,-0.1784276,0.097968586,7.104246197,0.148611168,13.0,48877883.0,49056024.0,349930.1,450.0,2.464012e-06,0.38054,0.04105748,6.0,42.48649,89.27027,0.7431986,86.32131,5.659016,33.23383,0.0017893529999999,211.0,10.853658536585366,1,1
RBM10,0.0,12.0,0.0,24.0,13.0,5.0,4.0,0.0,2.0,138.0,38.0,0.0,0.0,68.0,12.0,1.0,17.0,5.0,0.0,295.0,0.0,239,6.681498285286242,2.68894983812042,19.64450782656468,8.594903589110126,0.0031995561,0.014469476,0.023921411,0.01138174,-0.06400363,0.0185775,0.4439186536272007,0.0288399977075919,23.0,47004631.0,47046211.0,819569.1,443.4357224118317,2.505815e-06,0.4750899999999999,0.03794746,12.0,28.51351,57.0,0.8361598,31.98033,0.04590164,59.05474,7.879999999999999e-05,59.0,2.7971014492753623,0,1
RET,0.0,58.0,0.0,0.0,8.0,3.0,2.0,0.0,8.0,248.0,17.0,0.0,0.0,121.0,3.0,0.0,16.0,7.0,0.0,445.0,0.0,341,6.681498285286242,2.68894983812042,18.79255233724273,9.139551352398792,-0.023034291,0.027979275,0.041436497,0.009125219,-0.119950965,0.04068328,0.180856747,0.040269768,10.0,43572517.0,43625795.0,454068.1,563.0,3.861449e-06,0.505885,-0.01916108,3.0,44.51351,83.56756999999999,0.8745591999999999,102.2197,12.98689,55.486630000000005,0.0001403079999999,30.0,2.221311475409836,1,1
RFC1,0.0,6.0,0.0,3.0,15.0,3.0,3.0,0.0,0.0,176.0,16.0,1.0,0.0,54.0,4.0,0.0,21.0,3.0,0.0,257.0,0.0,213,6.681498285286242,2.68894983812042,19.351285858599887,8.228818690495881,-0.023339357,0.023296837,0.037474215,0.009666666,-0.11064906,0.029934814,0.104368148,0.004502368,4.0,39289076.0,39367995.0,668831.7,299.0,2.209247e-06,0.3910599999999999,0.04336096,9.0,48.18919,97.32432,0.8770667,123.7344,15.91475,39.89973,6.17e-05,55.0,3.618181818181818,0,1
RHEB,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,5.0,1.0,0.0,13.0,1.0,0.0,0.0,2.0,0.0,63.0,0.0,55,6.681498285286242,2.68894983812042,19.33392467861393,7.622051819456375,0.050916757,0.036635764,0.09717853,0.031055901,-0.08224391,0.028809046,0.231783023,0.034230753,7.0,151163098.0,151217010.0,660831.3,196.0,2.53726e-06,0.47896,0.03220793,29.0,52.91891999999999,89.08108,0.5763414000000001,118.4852,15.504920000000002,33.77658,0.0002238609999999,33.0,2.7142857142857144,0,1
RHOA,0.0,31.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,110.0,3.0,0.0,0.0,19.0,1.0,0.0,5.0,2.0,0.0,162.0,0.0,141,6.681498285286242,2.68894983812042,20.630398673929808,7.658211482751795,-0.04086759,0.029484425,0.034904655,0.0066224956,-0.15205327,0.042246405,0.064417519,0.000479885,3.0,49396581.0,49449526.0,1623187.0,201.0,1.803688e-06,0.46974,0.03284542,36.0,47.37838,96.78378,0.8810054,160.0885,22.1377,45.87923,0.001928982,131.0,5.75,0,1
RHOB,0.0,35.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,0.0,17.0,0.0,0.0,5.0,1.0,0.0,105.0,0.0,103,6.681498285286242,2.68894983812042,19.24487944252156,7.569855608330947,0.020481547,0.016694926,0.052911963,0.012945372,-0.06499769,0.016501196,0.099770365,0.002428357,2.0,20646835.0,20649200.0,621277.0,189.0,1.956251e-06,0.46021,0.01919032,7.0,39.89189,69.78378000000001,0.9713385,148.5869,20.47213,63.44181,4.48e-05,14.0,3.111111111111111,0,1
RIT1,13.0,12.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,36.0,6.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,0.0,78.0,0.0,75,6.681498285286242,2.68894983812042,20.999510798408963,7.491853096329675,0.07809872,0.03761245,0.11174033,0.041189972,-0.03838946,0.0077387947,0.837169677,0.029794548,1.0,155867601.0,155881177.0,2096440.0,179.0,2.272246e-06,0.4415,0.03203599,38.0,58.72973,99.81081,0.8953817,212.0098,35.93115,43.14786,6.49e-06,10.0,3.583333333333333,0,1
RNF111,0.0,29.0,0.0,1.0,24.0,2.0,2.0,0.0,2.0,144.0,31.0,1.0,0.0,43.0,7.0,1.0,30.0,4.0,0.0,253.0,0.0,222,6.681498285286242,2.68894983812042,19.173292356559813,7.851749041416057,-0.020394614,0.021802403,0.03802027,0.0073312763,-0.1067482,0.03069535,0.077157432,0.000587134,15.0,59279865.0,59389251.0,591201.3,230.0,2.224513e-06,0.39816,0.03102055,7.0,44.62162,94.10811,0.9249622,152.0754,22.0623,42.51502,0.0002270979999999,52.0,4.181818181818182,0,1
RNF43,0.0,21.0,0.0,3.0,130.0,12.0,3.0,0.0,11.0,141.0,32.0,0.0,0.0,37.0,6.0,0.0,133.0,14.0,0.0,249.0,0.0,317,6.681498285286242,2.68894983812042,19.57706033255116,8.643856189774723,0.024676593,0.027663233,0.072951615,0.023893269,-0.07174762,0.02124322,0.445108416,0.057035115,17.0,56431040.0,56494931.0,782135.2,399.0,2.322056e-06,0.51299,0.02221837,16.0,49.21622,95.21622,0.9363846,134.1902,19.00328,58.03826,9.47e-06,17.0,5.026315789473684,1,1
RPL22,0.0,7.0,0.0,1.0,108.0,7.0,1.0,0.0,0.0,33.0,3.0,2.0,0.0,6.0,1.0,0.0,110.0,7.0,0.0,52.0,0.0,156,6.681498285286242,2.68894983812042,19.25867920004453,7.912889336229964,-0.03590256,0.033527657,0.03936217,0.00956824,-0.14309196,0.048095353,0.072780606,0.000523601,1.0,6245081.0,6259679.0,627248.2,240.0,2.2448e-06,0.56428,0.03135287,6.0,53.43243,93.81081,0.8653690999999999,98.2,7.911475,43.15352,0.000160003,132.0,6.285714285714286,0,1
RPL5,0.0,4.0,0.0,13.0,8.0,3.0,2.0,0.0,12.0,70.0,8.0,0.0,0.0,11.0,5.0,0.0,13.0,3.0,0.0,120.0,0.0,115,6.681498285286242,2.68894983812042,19.152613131378832,8.103287808412023,-0.022003392,0.025555648,0.038054205,0.008559419,-0.12793599,0.03795333,0.069484604,0.00088976,1.0,93297594.0,93307480.0,582787.6,274.0,2.043399e-06,0.39869,0.0036387859999999,11.0,51.27027,96.32432,0.9109045,116.5377,13.659020000000002,40.09851,0.000347429,198.0,7.166666666666667,0,1
RPS6KA3,0.0,62.0,0.0,0.0,4.0,3.0,1.0,0.0,7.0,131.0,19.0,0.0,0.0,30.0,7.0,0.0,8.0,4.0,0.0,252.0,0.0,181,6.681498285286242,2.68894983812042,17.89026902772141,8.594903589110126,-0.0031453047,0.014473093,0.021489646,0.0072698469999999,-0.081420496,0.029309629,0.384191741,0.054639233,23.0,20168030.0,20284750.0,242943.8,443.4357224118317,2.619903e-06,0.4110149999999999,0.03600852,7.0,30.64865,73.45945999999999,0.8933353999999999,99.03934,9.681967,35.911,0.0001737509999999,40.0,5.161290322580645,0,1
RQCD1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,43.0,3.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,0.0,62.0,0.0,67,6.681498285286242,2.68894983812042,19.84137899299855,7.491853096329675,-0.0030737736,0.01687137,0.038849644,0.0072180904,-0.09365116,0.025728455,0.4439186536272007,0.0288399977075919,2.0,219433678.0,219458998.0,939398.3,179.0,2.070115e-06,0.40013,0.04811713,16.0,51.81081,95.08108,0.8484364,141.2951,24.03279,43.07444,5.06e-05,27.0,3.2857142857142856,0,1
